dialogue,label
"Patient: I have very severe severe allergic swelling for 20 minutes, after exercise. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have unchanged annual diabetes follow-up for a few days, manageable at home. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have concerning high fever with cough since last night, with poor appetite. Doctor: Needs same-day clinical review.",urgent
"Patient: I have stable nutrition counseling request intermittently, no acute distress. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have mild stable thyroid follow-up for months, without red flags. Doctor: Continue home care and review routinely.",routine
"Patient: I have low-grade nutrition counseling request for a week, no acute distress. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have moderate ear pain with fever for one day, with poor appetite. Doctor: Visit urgent care the same day.",urgent
"Patient: I have critical slurred speech since this morning, with dizziness. Doctor: Go to emergency now.",emergency
"Patient: I have low-grade mild sore throat for a few days, manageable at home. Doctor: Continue home care and review routinely.",routine
"Patient: I have rapidly worsening one-sided weakness for 1 hour, with dizziness. Doctor: Call emergency services immediately.",emergency
"Patient: I have concerning persistent vomiting for one day, affecting daily activity. Doctor: Needs same-day clinical review.",urgent
"Patient: I have low-grade medicine refill request intermittently, manageable at home. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have worsening persistent vomiting today, affecting daily activity. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have critical one-sided weakness suddenly today, while resting. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have moderate ankle swelling after fall since last night, affecting daily activity. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have rapidly worsening shortness of breath at rest suddenly today, with dizziness. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have persistent worsening abdominal pain for one day, despite home care. Doctor: Visit urgent care the same day.",urgent
"Patient: I have persistent ankle swelling after fall today, with fatigue. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have low-grade annual diabetes follow-up intermittently, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have rapidly worsening confusion after fainting for 1 hour, with dizziness. Doctor: Go to emergency now.",emergency
"Patient: I have persistent moderate dehydration since last night, with poor appetite. Doctor: Needs same-day clinical review.",urgent
"Patient: I have mild stable thyroid follow-up intermittently, non-urgent. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have persistent eye pain with redness today, affecting daily activity. Doctor: Visit urgent care the same day.",urgent
"Patient: I have worsening asthma symptoms not improving for two days, despite home care. Doctor: Needs same-day clinical review.",urgent
"Patient: I have low-grade annual diabetes follow-up for months, manageable at home. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have severe confusion after fainting for 1 hour, while resting. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have stable nutrition counseling request for a few days, manageable at home. Doctor: Continue home care and review routinely.",routine
"Patient: I have rapidly worsening vomiting blood suddenly today, after exercise. Doctor: Call emergency services immediately.",emergency
"Patient: I have rapidly worsening one-sided weakness since this morning, after exercise. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have mild stable thyroid follow-up for months, manageable at home. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have stable seasonal allergies for a week, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have severe uncontrolled heavy bleeding for 20 minutes, with dizziness. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have low-grade occasional knee discomfort for months, without red flags. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have worsening eye pain with redness since last night, with poor appetite. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have worsening ear pain with fever for one day, affecting daily activity. Doctor: Visit urgent care the same day.",urgent
"Patient: I have concerning persistent vomiting for two days, affecting daily activity. Doctor: Needs same-day clinical review.",urgent
"Patient: I have persistent eye pain with redness since last night, with fatigue. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have rapidly worsening crushing chest pain for 20 minutes, with sweating. Doctor: Call emergency services immediately.",emergency
"Patient: I have concerning ear pain with fever for one day, despite home care. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have moderate migraine with nausea for one day, with poor appetite. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have moderate eye pain with redness today, with poor appetite. Doctor: Visit urgent care the same day.",urgent
"Patient: I have mild seasonal allergies intermittently, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have mild skin care concerns for months, manageable at home. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have moderate high fever with cough today, affecting daily activity. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have rapidly worsening confusion after fainting suddenly today, with dizziness. Doctor: Go to emergency now.",emergency
"Patient: I have severe one-sided weakness for 1 hour, with dizziness. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have very severe slurred speech suddenly today, with dizziness. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have moderate ear pain with fever today, despite home care. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have severe uncontrolled heavy bleeding for 1 hour, after exercise. Doctor: Call emergency services immediately.",emergency
"Patient: I have persistent migraine with nausea today, with poor appetite. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have worsening worsening abdominal pain today, with poor appetite. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have persistent ear pain with fever since last night, with fatigue. Doctor: Urgent outpatient assessment is recommended.",urgent
"Patient: I have very severe uncontrolled heavy bleeding suddenly today, after exercise. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have unchanged medicine refill request for a few days, without red flags. Doctor: Routine follow-up is appropriate.",routine
